,id,name,image,rating,link,description
167,4,Mussoorie Christ Church,https://www.holidify.com/images/cmsuploads/square/ScreenShot2019-02-21at3.39.19PM_20190221154116.jpg,3.0,https://www.holidify.com/places/mussoorie/mussoorie-christ-church-sightseeing-120801.html," Situated on little hill-lock slightly above the Kasmanda Palace, Mussoorie Christ Church boasts of being the very first Catholic church in all of the Himalayan region. Built in 1836, the exquisite church is an exemplary example of Gothic architecture which evolved from Romanesque architecture.  "
168,4,Shedup Choepelling Temple,https://www.holidify.com/images/cmsuploads/square/5070980475_e5ab9a8a20_o_20180316185624.jpg,3.0,https://www.holidify.com/places/mussoorie/shedup-choepelling-temple-sightseeing-120800.html," Nestled amidst the hustle bustle and cultural hub of Happy Valley is the Shedup Choepelling Temple. Located at a distance of around 2.5 kms from the Company Garden on the highest cliff of the valley, the temple is adorned with murals, prayer wheels and meditation chambers. "
169,4,Library Bazaar,https://www.holidify.com/images/cmsuploads/square/Library_Bazaar_(5278708890)_20180316191711.jpg,3.0,https://www.holidify.com/places/mussoorie/library-bazaar-sightseeing-120802.html," Snuggled amidst the eventful Mall road, is the vibrant Library Bazaar, bustling with energy and vivacity. A stroll in the bazaar can take you back to the vintage times. Arranged along a small circular path, the market oozes with gusto and radiates a colonial feel.  "
170,4,Mussoorie Lake,https://www.holidify.com/images/cmsuploads/square/31558797661_48392bd48f_b_20190513100202_20190513100231.jpg,3.0,https://www.holidify.com/places/mussoorie/mussoorie-lake-sightseeing-120804.html," Located at a distance of 6 kms on the Mussoorie- Dehradun highway, Mussoorie Lake is an artificial lake developed and maintained by the City Board and the Mussoorie Dehradun Development Authority.  "
171,4,Mussoorie Heritage Centre,https://www.holidify.com/images/cmsuploads/square/10443238_330318000482266_7990961951983242906_o_20190403141349_20190403141409.jpg,3.0,https://www.holidify.com/places/mussoorie/mussoorie-heritage-centre-sightseeing-120803.html," Located at a distance of 3 kms from the Library Bus stand in the main market, Mussoorie Heritage Centre is a private enterprise established and owned by Mr Vinod Kumar and Ms Surbhi Agarwal. The father-daughter duo took the humongous initiative with the objective to preserve and showcase the rich cultural heritage of the tinsel town and the adjoining areas. Established in November 2013, the Mussoorie Heritage Centre basically displays the archives of the historical heritage of Mussoorie back from 1814 when the National Survey compiled the first map of the region; to 1959, when the 14th Dalai Lama took refuge here in Mussoorie. "
172,4,Mussoorie Adventure Park,"https://www.holidify.com/images/cmsuploads/square/Dhanaulti_adventure_park,_near_mussoorie_India_20180316192825.jpg",3.0,https://www.holidify.com/places/mussoorie/mussoorie-adventure-park-sightseeing-120806.html," Established in 2003, for the adventure enthusiasts and the young at heart; the Mussoorie Adventure Park is a treasure trove of fun adventure activities. Backed by highly trained and extremely experienced staff, the park offers a variety of activities including rock climbing, rappelling, trekking, parallel rope, zip line etc.  "
173,4,K Dev Bhoomi Wax Museum,https://www.holidify.com/images/cmsuploads/square/wax_20190511150418_20190511150443.jpg,3.0,https://www.holidify.com/places/mussoorie/k-dev-bhoomi-wax-museum-sightseeing-120805.html," Another feather in the cap of Mussoorie is the newly inaugurated K Dev Bhoomi Wax Museum, inspired by Madame Tussauds in London. Situated in the premises of Company Garden, just 3 kms ahead of The Mall, the museum boasts of lifelike wax statues of both domestic and international personalities. "
174,4,White Water Rafting in Mussoorie,https://www.holidify.com/images/cmsuploads/square/river-rafting-50851_960_720_20190131001901.jpg,,https://www.holidify.com/places/mussoorie/white-water-rafting-sightseeing-1253783.html, White Water Rafting is one of the most popular activities and things to do in Mussoorie. The clear waters and rapids of the hill town are perfect to enjoy rafting. The activity is performed under strict guidance of the professionals and is completely safety not to mention very enjoyable and memorable. 
175,4,Rock Climbing and Rappelling in Mussoorie,https://www.holidify.com/images/cmsuploads/square/rock-climbing-rappelling-rappel-nature-landscapes-3545f3-1024_20190131002337.jpg,,https://www.holidify.com/places/mussoorie/rock-climbing-and-rappelling-sightseeing-1253784.html," Rock Climbing and Rappelling are the prime activities and some of the best things to do in Mussoorie. You are harnessed to a rope or a cable for safety purposes before you can climb up the cliff or rappel down. Considered as two of the most adventurous activities of all times, you are sure to get an adrenaline rush. "
176,4,Lambi Dehar Mines,https://www.holidify.com/images/todo-coming-soon.png,,https://www.holidify.com/places/mussoorie/lambi-dehar-mines-sightseeing-1257328.html," Lambi Dehar Mines lies a couple of km ahead from the hill town of Mussoorie in Uttarakhand and is one of the most infamous yet popular tourist attractions in the state. Also known as the “Mine of Death”, it is locally believed that the mines are haunted by a witch. The area in and around the mine is enveloped in lush greenery and surreal landscape but all with an eerie and spooky silence. The mine was functional till the early 1990s, after which it was shut down due to the death of around 50000 people working here.  "
177,5,Skiing in Auli,https://www.holidify.com/images/attr_square/1221.jpg,4.4,https://www.holidify.com/places/auli/skiing-sightseeing-1221.html," Auli is a snow covered hill station located at an altitude of 2-3 thousand metres above sea level, providing a very beautiful view of Mt Nanda DeviKamet, Mana Parwat, Dunagiri, Beethartoli, Nilkanth, Hathi Parbat, Ghori Parbat and Nar Parbat, is an ideal place for Skiing, covered with evergreen conifers and oak forest. The snow dressed slopes of Auli which once offered the training grounds for the Paramilitary forces was adjudged by the French and Austrian experts who compared it with the best skiing grounds of the world, and rated it as one of the best. In summer season, hikers may find numerous marked walks and there also are mountain bike trails. Gorson Reserve forest which is part of the Nanda Devi National Park is habituated by some of the widely rare Himalayan wildlife in ample. These include snow Leopard, Musk Deer, Wild Boar, Wild Cat,Wild Rabbit, Jackal, Fox, Hyena and Bear. Various lovely scenarios are also available around for one to enjoy along with family and friends. "
178,5,Gurso Bugyal,https://www.holidify.com/images/attr_square/1217.jpg,3.6,https://www.holidify.com/places/auli/gurso-bugyal-sightseeing-1217.html," Perched at an elevation of 3,056m above sea level Gurson Bugyal is a picturesque location from where you can view imposing Himalayas like Nanda Devi, Trishul and Dron. 3 km trek from Auli will lead you to this scenic location. "
179,5,View Points,https://www.holidify.com/images/attr_square/1225.jpg,3.6,https://www.holidify.com/places/auli/view-points-sightseeing-1225.html, The panoramic view in Auli can be astonishing as it is surrounded by very high peaks including Nanda Devi (7817 m). 
180,5,Kwani Bugyal,https://www.holidify.com/images/attr_square/1222.jpg,3.6,https://www.holidify.com/places/auli/kwani-bugyal-sightseeing-1222.html, Situated 12 km from Gurso Bugyal at an elevation of 3380m above sea level Kwani Bugyal is a very popular destination with trekkers. It is best to visit Kawani Bugyal from June to September. 
181,5,Trishul Peak,https://www.holidify.com/images/attr_square/1224.jpg,3.8,https://www.holidify.com/places/auli/trishul-peak-sightseeing-1224.html," The three Himalayan mountain peaks of western Kumaun as a whole forms the Trishul peak .  It is having a height of 7120m. The Trishul group  forms the southwest corner of the ring of peaks which encloses the Nanda Devi Sanctuary.  In 1907, the main peak, Trisul I, became the first peak over 7,000 m to have ever been climbed by someone. The peak can be best viewed from Kausani or during the Roopkund Trek . "
182,5,Chenab Lake,https://www.holidify.com/images/attr_square/1216.jpg,3.2,https://www.holidify.com/places/auli/chenab-lake-sightseeing-1216.html, The least discovered and not so visited Chenab Lake is worth a visit for the calm and serene atmosphere that it offers. 
183,5,Joshimath,https://www.holidify.com/images/attr_square/1218.jpg,3.3,https://www.holidify.com/places/joshimath/," A prominent pilgrim center among the Hindus, Joshimath hosts several temples. Adi Guru Shankarcharya founded one of the four piths (Centers) for sanyasis here. "
184,5,Trekking in Auli,https://www.holidify.com/images/attr_square/1223.jpg,3.3,https://www.holidify.com/places/auli/trekking-sightseeing-1223.html," Auli offers some of the finest slopes of the Himalayan range where you can trek. Peaks ranging from about 2500 to 3000 m, Auli has some well defined trekking routes for trekking enthusiasts. "
185,5,Rudraprayag,https://www.holidify.com/images/attr_square/1220.jpg,3.2,https://www.holidify.com/places/rudra-prayag/," One of the five 'Prayags' (confluences) of Alaknanda River, Rudraprayag is the meeting point of rivers Alaknanda and Mandakini. "
186,5,Nandaprayag,https://www.holidify.com/images/attr_square/1219.jpg,3.3,https://www.holidify.com/places/karnaprayag/nandprayag-sightseeing-4909.html," Situated at the confluence of two holy rivers- Nandakini and Alaknanda, Nandaprayag is the entry point to pilgrim centers of Badrinath and Kedarnath. "
187,5,Cable Car Ride,https://www.holidify.com/images/cmsuploads/square/j_20190304145639.PNG,,https://www.holidify.com/places/auli/cable-car-ride-sightseeing-1254287.html, One of the most exciting things to do in Auli is experiencing a cable car ride. The ride covers a distance of 3.96 kms and has 2 cable cars over 10 towers. The ropeway ride offers enchanting views of the valley below and the mountains above on the way. It starts at Joshimath and ends at Auli. 
188,5,Camping in Auli,https://www.holidify.com/images/cmsuploads/square/k_20190304150341.PNG,,https://www.holidify.com/places/auli/camping-in-auli-sightseeing-1254289.html," Camping is one of the sought after activity and among the top things to do in Auli. After spending a night of bonfire, fun and games, and delicious food, you would sleep under the stars and wake up to enticing sunrise views. Some of these camps also let you enjoy adventure activities like trekking, hiking and wandering the woods with the help of a professional guide. "
189,6,"Mall Road, Shimla",https://www.holidify.com/images/cmsuploads/raw/shutterstock_373549981_20190822151440.jpg,3.9,https://www.holidify.com/places/shimla/mall-road-sightseeing-3502.html," Shopping in Shimla revolves around the heart of the town- The Mall Road. One can shop for local handicrafts, shawls, woolens, exquisite jewelry etc. here. "
190,6,Kalka Shimla Toy Train,https://www.holidify.com/images/cmsuploads/square/Himalayan_Queen_20190715111600.jpg,3.6,https://www.holidify.com/places/shimla/kalka-shimla-toy-train-sightseeing-3512.html," An enjoyable train ride through much of Kalka and Shimla and a little of what the British left behind, this is a must try experience, while here. This route is one of the most picturesque train routes in the world and it passes through more than a hundred tunnels It is a narrow gauge train route and it connects Kalka to Shimla. "
191,6,The Ridge,https://www.holidify.com/images/cmsuploads/square/1913_20190523190338.jpg,4.4,https://www.holidify.com/places/shimla/ridge-sightseeing-3506.html," This is the most popular point in Shimla. Located on the Mall road, at the heart of Shimla, this is a much loved and enjoyed stretch here, where visitors come and soak themselves in the views of surrounding areas. "
192,6,Kufri,https://www.holidify.com/images/cmsuploads/square/KUFRI_20190829173141.jpg,3.6,https://www.holidify.com/places/kufri/," While in Shimla, visit its colder, higher and less crowded cousin, Kufri just 13 km away from the main town. The views and sceneries here only get better, and the landscapes more flattering, a bit untouched with the tourist rush. "
193,6,Chail,https://www.holidify.com/images/cmsuploads/square/shutterstock_1388521838_20190829175426_20190829175450.png,3.6,https://www.holidify.com/places/chail/," This small village in Himachali is situated at a height of 2250 m above sea level and is known as a hiker's paradise. Surrounded by lush greenery and mesmerizing views from such a great height, Chail is bound to give a tourist a memorable travelling experience to a tourist. "
194,6,Shimla Christ Church,https://www.holidify.com/images/cmsuploads/square/Simla_ridge01_20170913144816.jpg,3.6,https://www.holidify.com/places/shimla/christ-church-sightseeing-3492.html," Located at the Mall Road itself, this church is the second oldest church in North India. The interiors and the neo-gothic architecture are very beautiful and appealing making this church one of the most important attractions in Shimla. "
195,6,Ice Skating in Shimla,https://www.holidify.com/images/cmsuploads/square/2017_3largeimg27_Monday_2017_003749328_20180502230511.jpg,,https://www.holidify.com/places/shimla/ice-skating-sightseeing-121080.html," Ice Skating is a famous sport in the beautiful city of Shimla. The Shimla Ice Skating Rink is well-known because it is a naturally formed rink and is also the largest and the only naturally formed arena found in South Asia. Ice skating is thus a favourite sport for one and all here, especially during winters.  "
196,6,Jakhu Temple,https://www.holidify.com/images/cmsuploads/square/shutterstock_1406973674_20190829171223_20190829171515.png,3.6,https://www.holidify.com/places/shimla/jakhoo-temple-sightseeing-3500.html," This temple has the world's largest Hanuman statue, which is visible from most parts of Shimla. Visit the temple, to view this statue upright and strain your neck a bit admiring its magnificence. "
197,6,Green Valley,https://www.holidify.com/images/cmsuploads/square/Green_Valley_Shimla_20170807131601.jpg,3.8,https://www.holidify.com/places/shimla/green-valley-sightseeing-3494.html, The Green valley is approximately five minutes from a bus stand  on the way to Kufri a beautiful mountain range. The valley is gods gift to the beautiful city of shimla. The greenary and beauty of the place is mesmerising and makes you forget you everything else. 
198,6,Mashobra,https://www.holidify.com/images/attr_square/3503.jpg,3.3,https://www.holidify.com/places/mashobra/," This is a small and relatively less explored town, at a distance of mere 10 km from main Shimla. Tourists come here to relax and unwind in the lap of nature where the richness in flora and fauna is in abundance. "
199,6,Tattapani,https://www.holidify.com/images/attr_square/3511.jpg,3.3,https://www.holidify.com/places/tattapani/," Literally meaning hot water in Hindi, Tattapani is a small village located 51km away from Shimla. This place is famous for hot water springs and the famous Shiva caves. "
200,6,Naldehra,https://www.holidify.com/images/cmsuploads/square/1910_20190713195240.jpg,3.8,https://www.holidify.com/places/shimla/naldehra-sightseeing-3504.html," Naldehra is located around 22 km from Shimla and is famous for the Naldehra Golf Club. Situated at an altitude of 2200 m, this is a 18 hole golf course and is among one of the best golf courses in India. "
201,6,Himachal State Museum,https://www.holidify.com/images/cmsuploads/square/5801_20190530190113.jpg,3.3,https://www.holidify.com/places/shimla/himachal-state-museum-sightseeing-3496.html," The Himachal State Museum is located on the Mall Road and has unique collectibles like ancient coins, paintings and other handicraft items, the aesthetics of which are influenced by the Pahari form of art. "
202,6,Skiing in Kufri,https://www.holidify.com/images/attr_square/3509.jpg,4.3,https://www.holidify.com/places/kufri/skiing-in-kufri-sightseeing-5083.html, Kufri tends to be a hub of much activity and enjoyment in winters. Skiing is a popular sport here and the town also hosts a winter sports festival in February. A number of setups here provide both training and facilities for skiing. 
203,6,Wake & Bake,https://www.holidify.com/images/cmsuploads/square/l_20190204231935.PNG,,https://www.holidify.com/places/shimla/wake--bake--sightseeing-1253811.html," Cafe Wake & Bake is another one of the famous cafes in the tinsel town. With world class coffee, pancakes and bacon, the cafe attracts tourists in large numbers. Boasting of surreal picturesque views outside the window and artsy ones indoors, having a delicious breakfast here is one of the best things to do in Shimla. "
204,6,Cafe Simla Times,https://www.holidify.com/images/cmsuploads/square/k_20190204230912.PNG,,https://www.holidify.com/places/shimla/cafe-simla-times-sightseeing-1253808.html," Famous for its mouth watering wood fired pizzas, gourmet burgers, world cuisine meal platters, sumptuous shakes and fuzzy cocktails, this quaint cafe in Shimla is one of the best place to go to for  meal or a snack or just to hang out in picture perfect ambiance and cozy setting. Boasting of wonderful art and decor, the cafe also offers surreal panoramic vistas outside the windows. "
205,6,Cafe Hide Out,https://www.holidify.com/images/cmsuploads/square/m_20190204232720.png,,https://www.holidify.com/places/shimla/cafe-hide-out--sightseeing-1253812.html," Cafe Hide Out is one other wonderful cafes in Shimla popular for its delicious snacks and even better coffee. Situated on the first floor near The Mall, the place is run by two brothers and offer finger licking food. In addition to that, the food is priced at fairly cheap rates and is a must stop cafe when in Shimla. "
206,6,Theog,https://www.holidify.com/images/cmsuploads/square/Theog_Town_20190523192854.jpg,3.5,https://www.holidify.com/places/shimla/theog-sightseeing-8155.html," A quiet escape, one of the less crowded attractions of the state, Theog in Himachal Pradesh, warmly wrapped in the arms of the mighty Himalayas, has everything a popular hill station can give you minus the tourist rush.  "
207,6,Annandale,https://www.holidify.com/images/cmsuploads/square/Annadale-Shimla1_20180502162113.jpg,,https://www.holidify.com/places/shimla/annandale-sightseeing-121056.html," Annadale is a famous attraction in Shimla having a splendid Golf Course, a Playground, a Cactus Museum and an Indian Army Museum. All these aspects make Annadale a beautiful attraction for holidaying and rejuvenation purposes. "
208,6,Indian Institute of Advanced Studies,https://www.holidify.com/images/cmsuploads/square/1903_20190530190557.jpg,3.7,https://www.holidify.com/places/shimla/institute-of-advanced-studies-sightseeing-3499.html, The Indian Institute of Advanced Studies located on the Observatory Hill is a majestic structure made with Victorian-style architecture. It has now been converted into an educational institution which offer post-doctoral courses. 
209,6,Scandal Point,https://www.holidify.com/images/cmsuploads/square/8375269490_6f46131eee_b_20180328162037.jpg,3.3,https://www.holidify.com/places/shimla/scandal-point-sightseeing-3507.html," The Scandal Point is located on the Mall Road. It owes its interesting name to the fact that the King of Patiala abducted the daughter of the Viceroy, because he fell in love with her, from this very place. "
210,6,Himalayan Bird Park,https://www.holidify.com/images/cmsuploads/square/32428846418_466e64b449_b_20190530191603.jpg,3.3,https://www.holidify.com/places/shimla/himalayan-bird-park-sightseeing-3497.html," Walk through this park, to browse through a modest, yet colorful and vibrant collection of the Himachal state bird, the Monal Pheasant. "
211,6,Lakkar Bazar,https://www.holidify.com/images/cmsuploads/square/4948_20190530144306.jpg,3.3,https://www.holidify.com/places/shimla/lakkar-bazar-sightseeing-3493.html," Shopping in Shimla revolves around the heart of the town- The Mall Road. One can shop for local handicrafts, shawls, woolens, exquisite jewelry etc. here. "
212,6,Shimla Reserve Forest Sanctuary,https://www.holidify.com/images/attr_square/3508.jpg,3.3,https://www.holidify.com/places/shimla/shimla-reserve-forest-sanctuary-sightseeing-3508.html," Popularly for its rare variety of flora and fauna, this wildlife Sanctuary is a must-visit for all wildlife enthusiast. Animals such as jackals, barking deer, monkeys and leopards are commonly sighted here. "
213,6,Gurudwara Sahib,https://www.holidify.com/images/cmsuploads/square/GurudwaraSahib_20190829172737_20190829172809.jpg,3.3,https://www.holidify.com/places/shimla/gurudwara-sahib-sightseeing-3495.html," This Gurudwara was constructed in the year 1907, at Padhawa hills. It is a small construction but the exquisite details in the interiors of the structure make it a must-visit for devotees and tourists alike. "
214,6,Fagu,https://www.holidify.com/images/cmsuploads/square/Fagu_20180928004213.jpg,,https://www.holidify.com/places/shimla/fagu-sightseeing-124686.html," Situated at an elevation of 2500 meters, Fagu is a serene snow clad hamlet. Nestling in the majestic Himalayan Range in the state of Himachal Pradesh, Fagu is perfect place to get away from the hustle bustle of the city. This place looks magical as it is always enveloped in snow and fog. The clouds are so close to the surface that at times it feels as if you are walking on clouds.  "
215,6,Bantony Castle,https://www.holidify.com/images/cmsuploads/square/Western_Building_-_Bantony_Estate_-_Shimla_2014-05-07_1358_20180502221635.JPG,,https://www.holidify.com/places/shimla/bantony-castle-sightseeing-121076.html, The Bantony estate is a heritage site built during the British era and is located on Bantony Hill in Shimla. The estate consists of the Bantony Castle and the Bantony Cottage. The estate now comes under the Heritage Zone of Shimla and is included in the Shimla Heritage walk for tourists.  
216,6,Horse Riding in Shimla,https://www.holidify.com/images/attr_square/3498.jpg,3.3,https://www.holidify.com/places/shimla/horse-riding-sightseeing-3498.html," Horse riding is a popular and much loved activity in both Shimla and Kufri. In Shimla, Horse Riding Options are generally available at the Ridge. "
217,6,Wild Flower Hall Hotel,https://www.holidify.com/images/attr_square/3514.jpg,3.3,https://www.holidify.com/places/shimla/wild-flower-hall-hotel-sightseeing-3514.html," Originally built as a residence of Lord Kitchener of Khartoum, this building is said to have been a favorite retreat of Lord Ripon. However, the building got burnt in 1993 and a new Wildflower building was built as a hotel there by joint venture between HP government and Oberoi group of Hotels. "
218,6,Tara Devi Temple,https://www.holidify.com/images/attr_square/3510.jpg,3.3,https://www.holidify.com/places/shoghi/tara-devi-temple-sightseeing-5885.html," Dedicated to the Goddess of stars, the Tara Devi temple, is located on a mountain peak, with air of spirituality about it. There are a number of legends and tales to the origins of the temple, making it a simple yet subtly fascinating experience. "
219,6,Retreat Building,https://www.holidify.com/images/cmsuploads/square/RetreatBuilding_20190618120627_20190618120744.jpg,3.3,https://www.holidify.com/places/shimla/retreat-building-sightseeing-3505.html," Located in Chharabara, just 10 km from Shimla, this is the official retreat residence for the President of India. It was built in 1850 and was part of the Viceroy of India property. The architectural pattern and the natural beauty of the place have made The Retreat a tourist attraction in Shimla. "
220,6,Chadwick Falls,https://www.holidify.com/images/cmsuploads/square/shimla-heavens-resort-himachal-pradesh-chadwik-falls-big-8_20180502171558.jpg,,https://www.holidify.com/places/shimla/chadwick-falls-sightseeing-121071.html," Chadwick Falls is located in the Glen Forests not too far from the bustling city area. Frequently visited by picnickers, this stream of water trickles from a height of about 100 metres. It is not a massive waterfall but is admired for the tranquillity and the hypnotic vibe it creates amidst the dense forest region. "
221,6,Kali Bari Temple,https://www.holidify.com/images/cmsuploads/square/8241889724_675340c2b4_b_20180502213019.jpg,,https://www.holidify.com/places/shimla/kalibari-temple-sightseeing-121072.html, Kalibari Temple is an ancient place of worship dedicated to Goddess Kali. It was built in 1845 and is considered of immense religious importance for the devotees. The shrine houses a captivating idol of Goddess Kali beautifully adorned with jewellery and colourful flowers.  
222,6,Gaiety Heritage Cultural Complex,https://www.holidify.com/images/cmsuploads/square/Gaiety_Theater_-_Ridge_-_Shimla_2014-05-07_1103_20180502214408.JPG,,https://www.holidify.com/places/shimla/gaiety-heritage-cultural-complex-sightseeing-121073.html," Built in the Victorian or Gothic style of architecture over a century ago, this heritage monument is of immense historical and cultural significance in India. The complex had a theatre, several galleries, offices, bar, ballroom etc.  "
223,6,Shimla Heritage Walk,https://www.holidify.com/images/cmsuploads/square/Mall_road_shimla_20180502215301.jpg,,https://www.holidify.com/places/shimla/heritage-walk-sightseeing-121074.html, Heritage walk is a guided tour of the Heritage Zone located in Shimla. The heritage walk begins at one end of the city and participants walk to every heritage monument in Shimla. One can choose to hire a guide to get more information and hear exciting stories from the British era.  
224,6,Gorton Castle,https://www.holidify.com/images/cmsuploads/square/Gorton_castle_Shimla_20180502220444.jpg,,https://www.holidify.com/places/shimla/gorton-castle-sightseeing-121075.html," Gorton Castle is a heritage monument which is over a century old and was built during the Colonial era. Today, the castle is used as the office of the Accountant General of Himachal Pradesh. It is a perfect illustration of the rich history and heritage of India during the colonial era.  "
225,6,Bharara Fair,https://www.holidify.com/images/cmsuploads/square/Fairs-and-festivals-Rhyali-festival_20180502224221.jpg,,https://www.holidify.com/places/shimla/bharara-fair-sightseeing-121078.html," Bharara Fair is held every year in the Village of Bharara held in the honour of Lord Koteshwar, locally known as Devta and is open for people belonging to all caste and creeds. It is an event where everyone comes together to celebrate and seek blessings from the Lord. "
226,6,Rothney Castle,https://www.holidify.com/images/cmsuploads/square/Rothney_Castle1_20180502222644.jpg,,https://www.holidify.com/places/shimla/rothney-castle-sightseeing-121077.html, Rothney Castle is a heritage monument located on Jakhoo Hill on a steep slope amidst lush green natural vegetation. The site is a treat to the explorer due to its historical significance and the natural beauty of the location.  
227,6,Bhoj Fair,https://www.holidify.com/images/cmsuploads/square/MusicandDanceinShimla_20180502225102.jpg,,https://www.holidify.com/places/shimla/bhoj-fair-sightseeing-121079.html," Bhoj Fair is celebrated in the Gumman Village in Shimla. It is a three-day event celebrated in the honour of Lord Banshur/ Lord Bansor, Lord Parshuram and Lord Kilbaru. Held in November every year, it is dedicated primarily to the commanding deity or the Kul Devta, Devta Bansor. "
228,6,Chanshal Pass,https://www.holidify.com/images/cmsuploads/square/Chanshal_pass_1_20180818001511.jpg,,https://www.holidify.com/places/shimla/chanshal-pass-sightseeing-124118.html," Also known by the name of Chanshal Valley, the Chanshal Pass is a refreshingly beautiful destination located in Himachal Pradesh, precisely 160 kilometres in distance from Shimla. Whether you work a tiring desk job or simply want to get away from the pollution and chaos of a metropolitan city, this gorgeous mountain valley is the perfect spot for your weekend getaway. "
229,6,Lavi Fair,https://www.holidify.com/images/cmsuploads/square/lavi-fair_20180502231250.jpg,,https://www.holidify.com/places/shimla/lavi-fair-sightseeing-121081.html," Lavi Fair is a unique event held in Rampur Bushahr which is a municipal council in the district of Shimla. It is celebrated every year from 11th to 14th of November and is attended by small and large-scale merchants and businessmen, but is majorly organised to encourage business amongst the locals and the shepherds.  "
230,6,Kharapathar,https://www.holidify.com/images/cmsuploads/square/28nov2011_20181022155041_20181022155127.jpg,,https://www.holidify.com/places/shimla/khara-pathar-sightseeing-124906.html," When it comes down to rugged mountainous views, free spirited nature and an overall enchanting and wild trip, the Himalayan village of Khara Pathar takes the cake. The small village may not seem often be chosen in favour of its famous neighbour, Shimla and due to the extremely off track road that leads to Khara Pathar, but the places charm is never dims. Khara Pathar is located at a height of 8770 feet above sea level, making it the highest point on the Shimla route. The staggering height of the village makes the view here a thing of the legends, especially at night when all the scattered houses on the hill are lit up like tiny specks. The cloud piercing height also gives rise to clear cloudless nights which give individuals an absolutely stunning view of the millions of stars, which is a sight as rare as a shooting star in big cities or towns. "
231,7,Nathu La Pass,https://www.holidify.com/images/cmsuploads/square/25606800687_ae5fe12035_h_20180817113358_20180817113412.jpg,4.2,https://www.holidify.com/places/gangtok/nathu-la-pass-sightseeing-1830.html," This is a pass which connects Tibet with Sikkim at a height of 4310 m. Nathu La Pass was once the part of the ancient Silk Route. To visit this place, one need to collect a permit from Gangtok and only Indian citizens are permitted to see the Indian side of the pass and that too just on Wednesdays, Thursdays, Saturdays and Sundays. "
232,7,"MG Road, Gangtok",https://www.holidify.com/images/cmsuploads/square/attr_8004.jpg,4.3,https://www.holidify.com/places/gangtok/mg-road-in-gangtok-sightseeing-8004.html," MG Road is the heart of Gangtok and its most happening place. It is the central shopping hub of this beautiful state capital with various shops, restaurants, and hotels lined up along both sides. "
233,7,Rumtek Monastery,https://www.holidify.com/images/attr_square/1831.jpg,4.4,https://www.holidify.com/places/gangtok/rumtek-monastery-sightseeing-1831.html, This Monastery is situated 24 km from Gangtok and is considered to be of the most sacred monasteries in Buddhism. The most sacred traditional Buddhist rites are performed in this very building and the religious significance of Rumtek Monastery has attracted devotees and tourists from all over the world. 
234,7,Tsomgo Lake,https://www.holidify.com/images/attr_square/1832.jpg,3.6,https://www.holidify.com/places/gangtok/tsomgo-lake-sightseeing-1832.html, The Tsongmo Lake is situated 35 km away from the main town of Gangtok. The lake has been considered as holy and been worshipped by Sikkimese people since years. 
235,7,Ganesh Tok,https://www.holidify.com/images/cmsuploads/square/attr_1827.jpg,3.6,https://www.holidify.com/places/gangtok/ganesh-tok-sightseeing-1827.html, Ganesh Tok is a Ganesh Temple located 7 km from Gangtok at an altitude of 6500 m. The temple is so small that it can accommodate only one person at a time and one has to crawl to reach there. 
236,7,Namgyal Institute of Tibetology,https://www.holidify.com/images/cmsuploads/square/attr_1829.jpg,4.3,https://www.holidify.com/places/gangtok/namgyal-institute-of-tibetology-sightseeing-1829.html," The museum, housed in a traditional Tibetan-style mansion, boasts a jaw-dropping collection of artefacts related to Vajrayana Buddhism and the Tibetan culture. The main aim of the museum is to promote scholastic and cultural research. The museum displays Buddhist manuscripts, icons, thangkas, which are Tibetan cloth paintings and some Tantric ritual objects, such as a thê_pa, which is a bowl made from a human skull and the kangling, which is a human thighbone trumpet. The museum also houses ritual objects, jewellery, mementos, books and documentaries on Sikkimese tradition and culture. "
237,7,Kanchenjunga,https://www.holidify.com/images/cmsuploads/square/3217_20190429144412.jpg,3.7,https://www.holidify.com/places/gangtok/kanchenjunga-sightseeing-1828.html," The third highest peak in the world, the majestic Kanchenjunga is one of the most stunning mountains in the world. Surrounded by Nepal, Sikkim and Tibet, this mountain was fisrt scaled in 1955 but since then has been declared sacred.

Kanchenjunga' is a Tibetan name which means 'The Five Treasures of the High Snow'. The treasures represent the five repositories of God, namely gold, silver, gems, grain and holy books. There are a lot of trekking routes in Kanchenjunga which will take you through woody forests and serene countryside. "
238,7,Baba Harbhajan Singh Temple,https://www.holidify.com/images/cmsuploads/square/BabaMandirlongshot_20180417231321.jpg,,https://www.holidify.com/places/gangtok/baba-mandir-sightseeing-120950.html," Situated on the road passing between Nathula and Jelepla Pass, Baba Mandir is the shrine which was built at the Samadhi of Baba Harbhajan Singh. People worship him as a saint who guards the lives of soldiers along the border. "
239,7,Mangan,https://www.holidify.com/images/cmsuploads/square/attr_wiki_5228_20190424125001.jpg,3.5,https://www.holidify.com/places/gangtok/mangan-sightseeing-8165.html," The town of Mangan, situated in the northern part of Sikkim is a major tourist attraction for trekking, monasteries and its Yumthang Valley. "
240,7,Tinkitam,https://holidify.com/images/attr_wiki/square/attr_wiki_5230.jpg,3.5,https://www.holidify.com/places/gangtok/tinkitam-sightseeing-8170.html," Tinkitam Rayong is a petite village in Sikip Tehsil in South District of Sikkim State with Mount Kanchenjanga in the backdrop of this town and its natural habitat supporting a rare species of orchid, Paphiopedilum Faireanum or ladys slipper. "
